,CAMIS,ZIPCODE,CUISINE DESCRIPTION,GRADE,ClosestWorkingTankDis,ClosestBadTankDis,BORO_Bronx,BORO_Brooklyn,BORO_Manhattan,BORO_Queens,BORO_Staten Island,RESULT,Pop,White,Black,Hispanic,Native,Asian,Inc,Unemp
7223,50009843,2.75164113785558,2.834724483081079,3.0,0.0096936153997786,4.1454628608949085,1.0,0.0,0.0,0.0,0.0,0.0,3706.0,2.1,77.1,16.8,0.0,0.5,31379.0,7.8
7224,50009862,2.7737789203084837,2.8850716757291157,3.0,0.4501828339623328,1.3945164170572557,0.0,0.0,0.0,1.0,0.0,1.0,3353.0,13.4,0.2,42.4,0.0,41.2,23957.0,6.5
7225,50009868,2.8232662192393736,2.8961485557083906,3.0,0.0829124845554736,0.8539301462240446,0.0,0.0,1.0,0.0,0.0,0.0,7456.0,80.3,4.1,7.8,0.0,7.6,106868.0,6.7
7226,50009877,2.7971556886227544,2.804656538969617,3.0,0.1343317059106883,0.6515002139373746,0.0,0.0,1.0,0.0,0.0,0.0,1343.0,20.6,0.7,1.5,1.1,71.3,44799.0,4.5
7227,50009888,2.818045112781955,2.6017025089605736,3.0,0.0113168079880604,0.5064207943625955,0.0,0.0,1.0,0.0,0.0,0.0,2483.0,56.6,2.4,7.2,0.3,31.9,121754.0,3.1
7228,50009899,2.805732484076433,2.6753664640686448,3.0,0.1429424703756343,1.7969545673317735,0.0,0.0,1.0,0.0,0.0,1.0,4087.0,25.7,11.4,48.3,0.0,12.5,35495.0,8.4
7229,50009906,2.8236765318882866,2.863381160324392,3.0,0.0782602164458039,1.5740138242937352,0.0,0.0,1.0,0.0,0.0,0.0,5032.0,81.1,1.7,6.2,0.0,10.0,84699.0,4.0
7230,50009907,2.736,2.8850716757291157,3.0,1.2298281739619508,7.179457911601837,0.0,1.0,0.0,0.0,0.0,0.0,3195.0,26.0,0.8,10.7,0.0,61.9,22246.0,7.3
7231,50009923,2.77466433158202,2.834724483081079,3.0,0.0467231153963954,1.4717926707914524,0.0,0.0,1.0,0.0,0.0,0.0,4998.0,78.2,0.0,6.8,0.0,14.3,106434.0,10.4
7232,50009924,2.7959025898724392,2.834724483081079,3.0,0.0597295158218597,0.4175529946993492,0.0,0.0,1.0,0.0,0.0,0.0,1166.0,76.5,2.2,6.3,0.0,14.9,151378.0,1.9
7233,50009989,2.797155688622754,2.9771309771309773,3.0,0.0348147781788614,0.919659367228328,0.0,0.0,1.0,0.0,0.0,0.0,2666.0,79.3,2.2,7.8,0.0,8.8,117725.0,3.4
7234,50009999,2.5846153846153848,2.689588564805872,2.0,0.4652114171401102,4.504302367116228,1.0,0.0,0.0,0.0,0.0,0.0,5299.0,0.2,71.4,23.0,0.0,1.7,26652.0,12.8
7235,50010000,2.7959025898724392,2.834724483081079,3.0,0.0261375993967092,0.5739126193102198,0.0,0.0,1.0,0.0,0.0,0.0,1166.0,76.5,2.2,6.3,0.0,14.9,151378.0,1.9
7236,50010005,2.8515625,2.834724483081079,3.0,1.816690549151932,3.601518056745644,0.0,0.0,0.0,1.0,0.0,0.0,3400.0,92.1,0.0,5.9,0.0,0.7,37387.0,6.2
7237,50010010,2.7759674134419554,2.6753664640686448,3.0,0.4323366785796453,3.352175056933252,0.0,1.0,0.0,0.0,0.0,0.0,5270.0,2.8,31.3,65.2,0.0,0.3,10975.0,18.1
7238,50010018,2.7596273291925466,2.770758620689655,3.0,0.3659424141510977,2.8866691783403984,0.0,0.0,0.0,1.0,0.0,0.0,2988.0,4.8,0.4,42.5,0.2,49.2,18528.0,7.1
7239,50010032,2.818045112781955,2.6895885648058715,1.0,0.1002646968818859,1.136173584499245,0.0,0.0,1.0,0.0,0.0,0.0,6974.0,53.6,3.1,26.1,0.0,15.2,57341.0,6.6
7240,50010034,2.6872461413484974,2.6094334913900674,3.0,0.1212926476881863,2.6509886259844944,0.0,0.0,1.0,0.0,0.0,0.0,8275.0,5.2,20.5,62.0,0.0,10.1,20008.0,10.9
7241,50010039,2.694304253785148,2.714226260664493,2.0,0.0537584976482851,3.3133531642499485,0.0,0.0,1.0,0.0,0.0,0.0,9327.0,34.8,11.2,44.7,0.0,7.1,28090.0,12.0
7242,50010054,2.7849877236057523,2.8146341463414632,3.0,0.0029537323734844,0.992760598868744,0.0,0.0,1.0,0.0,0.0,0.0,186.0,58.1,10.2,1.1,0.0,27.4,84762.0,4.3
7243,50010055,2.905311778290993,2.714226260664493,3.0,1.622967892218332,6.645162486025511,0.0,0.0,0.0,1.0,0.0,0.0,6234.0,70.3,0.0,13.6,0.0,12.4,45470.0,6.1
7244,50010073,2.65335463258786,2.6094334913900674,3.0,0.1401639241635906,7.3995933938843,0.0,0.0,1.0,0.0,0.0,0.0,9381.0,6.0,2.8,86.2,0.0,2.4,16568.0,15.8
7245,50010102,2.8236765318882866,2.770758620689655,3.0,0.0020894458193722,1.7090387674625624,0.0,0.0,1.0,0.0,0.0,0.0,4581.0,71.4,1.7,9.5,2.4,12.6,117917.0,1.2
7246,50010135,2.574568288854003,2.6709251101321585,3.0,0.2484839692290975,5.033581555986441,0.0,0.0,0.0,1.0,0.0,0.0,4526.0,2.0,1.3,5.4,0.7,89.8,21779.0,4.7
7247,50010143,2.769230769230769,2.834724483081079,3.0,1.048547539819415,3.667640629953296,0.0,1.0,0.0,0.0,0.0,0.0,4963.0,17.7,4.9,60.8,0.0,11.8,20476.0,7.3
7248,50010153,2.77466433158202,2.8326446280991733,3.0,0.0004773757307305,1.4922033890685056,0.0,0.0,1.0,0.0,0.0,0.0,4998.0,78.2,0.0,6.8,0.0,14.3,106434.0,10.4
7249,50010165,2.799482535575679,2.8199898011218765,3.0,0.3059576776634216,2.653360984934936,0.0,1.0,0.0,0.0,0.0,0.0,2899.0,64.6,0.1,19.9,0.9,12.2,51020.0,4.8
7250,50010172,2.9959168196075794,2.8199898011218765,3.0,0.0577161557563799,0.2855156100057989,0.0,0.0,1.0,0.0,0.0,0.0,1717.0,75.7,2.0,5.4,0.0,16.0,111765.0,1.7
7251,50010210,2.8180451127819546,2.733296213808463,3.0,0.0505535098432622,0.8352886445993605,0.0,0.0,1.0,0.0,0.0,0.0,1068.0,35.5,35.4,23.6,0.0,1.4,28372.0,12.9
7252,50010212,2.7971556886227544,2.9771309771309773,3.0,0.0891150064174515,0.5333798248992311,0.0,0.0,1.0,0.0,0.0,0.0,2666.0,79.3,2.2,7.8,0.0,8.8,117725.0,3.4
7253,50010233,2.816023738872404,2.6094334913900674,3.0,1.0197060523929342,4.506703301255856,0.0,0.0,0.0,1.0,0.0,1.0,3821.0,24.4,4.1,46.1,2.3,21.8,19749.0,7.4
7254,50010268,2.906926406926407,2.834724483081079,2.0,0.9820908134531988,2.736502897535681,0.0,0.0,0.0,1.0,0.0,0.0,1840.0,65.1,1.0,23.5,0.0,10.4,35791.0,6.5
7255,50010278,2.7100500577589526,2.834724483081079,3.0,0.0667693477826654,1.2084101491732664,0.0,0.0,1.0,0.0,0.0,0.0,3238.0,25.2,9.3,37.6,1.4,23.2,45340.0,14.8
7256,50010285,2.7100500577589526,2.834724483081079,3.0,0.0861906126267962,1.337562814050643,0.0,0.0,1.0,0.0,0.0,0.0,3140.0,53.3,9.4,15.5,1.2,13.4,55379.0,15.5
7257,50010296,2.920529801324504,2.8326446280991737,3.0,3.55726744698724,11.090373522190273,0.0,0.0,0.0,1.0,0.0,1.0,7641.0,49.6,11.1,12.6,0.0,23.4,43710.0,7.7
7258,50010297,2.8236765318882866,2.689588564805872,3.0,0.0755765163853556,1.6782318818384985,0.0,0.0,1.0,0.0,0.0,0.0,10650.0,52.4,20.2,19.5,0.0,6.6,87393.0,7.0
7259,50010310,2.7776606954689145,2.733296213808463,3.0,0.0784198564327388,1.4320525667105353,0.0,0.0,1.0,0.0,0.0,0.0,11688.0,79.9,1.8,7.9,0.0,6.6,95574.0,4.6
7260,50010316,2.6872461413484974,2.714226260664493,3.0,0.161139309118027,2.394862881921515,0.0,0.0,1.0,0.0,0.0,0.0,8275.0,5.2,20.5,62.0,0.0,10.1,20008.0,10.9
7261,50010321,2.763013698630137,2.9132402866842697,3.0,0.8195540974300917,0.3879621790400425,0.0,0.0,0.0,1.0,0.0,0.0,5980.0,54.7,2.3,24.0,0.0,18.6,43132.0,7.3
7262,50010324,2.6817733990147783,2.9132402866842697,3.0,0.1568987417273107,8.15371341860387,0.0,0.0,0.0,1.0,0.0,0.0,4027.0,20.2,23.2,14.4,0.0,40.2,32415.0,9.7
7263,50010326,2.7737789203084837,2.91324028668427,3.0,0.4436025641534428,0.9627096818258548,0.0,0.0,0.0,1.0,0.0,1.0,3722.0,36.1,3.6,26.0,0.0,33.3,34942.0,5.7
7264,50010344,2.578703703703704,2.689588564805872,3.0,0.5837155620100808,7.008453689123148,1.0,0.0,0.0,0.0,0.0,0.0,8282.0,0.9,19.1,78.3,0.6,1.1,12525.0,12.4
7265,50010372,2.854922279792746,2.77768479776848,3.0,0.0267260600494224,0.5341654984135328,0.0,0.0,1.0,0.0,0.0,0.0,2673.0,57.1,7.4,7.3,0.4,23.7,70170.0,12.4
7266,50010387,2.82614742698192,2.8850716757291157,3.0,0.047547742675217,0.6524828081414816,0.0,0.0,1.0,0.0,0.0,0.0,4374.0,66.0,1.9,10.6,0.0,19.5,93787.0,3.3
7267,50010393,2.65335463258786,2.91324028668427,3.0,0.2728883340364791,7.552447546243492,0.0,0.0,1.0,0.0,0.0,1.0,4670.0,31.1,3.0,62.0,0.0,1.3,30224.0,10.4
7268,50010395,2.6762886597938143,2.9132402866842697,3.0,0.2646751565053899,7.383549192179854,0.0,0.0,1.0,0.0,0.0,0.0,12337.0,2.8,3.3,92.0,0.0,1.3,16088.0,21.1
7269,50010419,2.604426002766252,2.778830963665087,3.0,0.101226907181107,5.553284989579422,0.0,0.0,1.0,0.0,0.0,0.0,2629.0,10.6,14.3,72.1,0.0,2.7,17484.0,18.4
7270,50010422,2.8236765318882866,2.834724483081079,3.0,0.0241775477590109,1.8306266593311056,0.0,0.0,1.0,0.0,0.0,0.0,8957.0,77.0,1.5,9.2,0.0,8.9,108123.0,4.8
7271,50010480,2.670737222976029,2.834724483081079,3.0,0.1983829439533773,4.781794804609587,0.0,0.0,0.0,1.0,0.0,0.0,2350.0,1.4,1.2,12.1,0.0,84.1,18187.0,0.9
7272,50010496,2.683585313174946,2.77768479776848,3.0,0.1788823354844569,4.068957817330586,0.0,0.0,1.0,0.0,0.0,0.0,2351.0,22.1,58.7,5.3,0.0,7.0,35052.0,10.6
7273,50010546,2.7100500577589526,2.863381160324392,3.0,0.0706568000661037,1.3987236841125188,0.0,0.0,1.0,0.0,0.0,0.0,4216.0,50.0,1.8,17.9,0.0,22.9,60670.0,9.3
7274,50010567,2.84902411021814,2.8850716757291157,3.0,0.4890643836544505,3.597076848309403,0.0,1.0,0.0,0.0,0.0,0.0,2961.0,68.3,3.9,16.3,0.0,10.0,59001.0,4.9
7275,50010592,2.728395061728395,2.778830963665087,3.0,0.3700441901184815,5.259131963159129,1.0,0.0,0.0,0.0,0.0,1.0,4661.0,1.1,24.2,69.1,3.8,1.9,12459.0,15.7
7276,50010593,2.940766550522648,2.770758620689655,3.0,1.5146383977683178,8.875783171212197,0.0,0.0,0.0,1.0,0.0,0.0,4586.0,29.3,0.7,5.3,1.2,63.6,25589.0,5.9
7277,50010594,2.7074468085106385,2.6210045662100456,1.0,0.3354530797985361,6.334120544853545,0.0,0.0,0.0,0.0,1.0,0.0,1738.0,41.0,17.4,19.8,0.0,17.5,35375.0,11.7
7278,50010610,2.8213457076566124,2.863381160324392,3.0,0.0817508682603643,2.203770479227749,0.0,1.0,0.0,0.0,0.0,0.0,3799.0,87.4,0.8,7.4,0.0,2.3,79121.0,9.3
7279,50010629,2.717884130982368,2.804656538969617,3.0,0.884994403692641,7.6669979011772895,0.0,0.0,0.0,0.0,1.0,0.0,2609.0,78.7,4.8,8.8,0.0,6.8,41245.0,8.3
7280,50010695,2.845360824742268,2.804656538969617,3.0,0.6288213348966317,0.3844964832602553,0.0,0.0,0.0,1.0,0.0,0.0,5434.0,52.7,0.7,30.8,0.0,14.1,35770.0,5.7
7281,50010699,2.5846153846153848,2.834724483081079,3.0,0.6842457038424774,4.26007076717272,1.0,0.0,0.0,0.0,0.0,0.0,5299.0,0.2,71.4,23.0,0.0,1.7,26652.0,12.8
7282,50010706,2.6772626931567327,2.714226260664493,3.0,0.1894059592087754,5.018628867448914,0.0,1.0,0.0,0.0,0.0,0.0,5837.0,16.9,1.0,23.2,0.9,57.8,16436.0,10.1
7283,50010707,2.6537982565379825,2.834724483081079,2.0,1.168884505015115,5.796632475422238,0.0,1.0,0.0,0.0,0.0,0.0,2536.0,2.4,17.1,72.7,0.0,5.1,18055.0,10.0
7284,50010711,2.7959025898724392,2.9373881932021466,3.0,0.0063913237816231,0.335459248954858,0.0,0.0,1.0,0.0,0.0,0.0,9116.0,79.6,1.9,5.6,0.0,12.4,128063.0,4.0
7285,50010736,2.8236765318882866,2.8850716757291157,3.0,0.0819890040038468,1.649307760208155,0.0,0.0,1.0,0.0,0.0,0.0,4581.0,71.4,1.7,9.5,2.4,12.6,117917.0,1.2
7286,50010758,2.77972027972028,2.6260712674785744,3.0,0.2114495224574309,9.056482274267644,1.0,0.0,0.0,0.0,0.0,0.0,1750.0,2.6,73.4,20.4,0.0,0.0,15212.0,17.0
7287,50010805,2.805080352514256,2.689030362389814,3.0,0.4378646465513481,3.046036355811081,0.0,1.0,0.0,0.0,0.0,0.0,6905.0,96.8,1.2,0.7,0.0,1.2,9899.0,0.5
7288,50010806,2.780876494023905,2.880952380952381,1.0,0.6866468304398469,6.235390196334024,0.0,0.0,0.0,1.0,0.0,1.0,7007.0,23.9,30.3,31.7,0.2,13.3,14643.0,19.6
7289,50010822,2.831124894276854,2.714226260664493,3.0,0.0504768373084155,0.6402667463600069,0.0,0.0,1.0,0.0,0.0,0.0,792.0,85.0,0.8,3.8,0.9,8.7,157551.0,2.1
7290,50010830,2.831124894276854,2.792079207920792,2.0,0.0974353433358385,1.0931296110041169,0.0,0.0,1.0,0.0,0.0,0.0,6974.0,53.6,3.1,26.1,0.0,15.2,57341.0,6.6
7291,50010838,2.9365079365079363,2.834724483081079,3.0,0.0761705599548214,0.4764314790010314,0.0,0.0,1.0,0.0,0.0,0.0,982.0,72.8,2.2,7.1,0.0,17.8,118143.0,6.2
7292,50010848,2.8236765318882866,2.779818620135461,2.0,0.1239832557180447,1.7653684255936524,0.0,0.0,1.0,0.0,0.0,1.0,8957.0,77.0,1.5,9.2,0.0,8.9,108123.0,4.8
7293,50010850,2.763013698630137,2.779818620135461,3.0,0.7707422397023476,0.3793878857467552,0.0,0.0,0.0,1.0,0.0,0.0,5980.0,54.7,2.3,24.0,0.0,18.6,43132.0,7.3
7294,50010859,2.7766287487073424,2.689030362389813,1.0,1.0673636456680675,8.646270780202704,0.0,1.0,0.0,0.0,0.0,0.0,3303.0,65.8,1.9,6.4,0.0,24.6,31715.0,3.1
7295,50010873,2.858974358974359,2.6017025089605736,3.0,0.6948813119083136,8.129521124458389,0.0,0.0,0.0,1.0,0.0,0.0,3059.0,45.0,0.0,17.8,0.0,33.0,39682.0,11.0
7296,50010874,2.694304253785148,2.7798186201354604,2.0,0.0019220269086062,2.6017609582632297,0.0,0.0,1.0,0.0,0.0,0.0,8232.0,70.1,3.0,16.5,0.4,8.7,81041.0,3.9
7297,50010894,2.7959025898724392,2.6834381551362685,3.0,0.0472381927258896,0.1940292687507814,0.0,0.0,1.0,0.0,0.0,0.0,9116.0,79.6,1.9,5.6,0.0,12.4,128063.0,4.0
7298,50010941,2.720212765957447,2.834724483081079,2.0,0.1676133805310292,9.650255092391909,0.0,1.0,0.0,0.0,0.0,0.0,3150.0,82.5,7.0,9.0,0.0,0.7,34111.0,6.4
7299,50010946,2.717884130982368,2.834724483081079,3.0,1.942899448843792,8.624114470414646,0.0,0.0,0.0,0.0,1.0,1.0,2344.0,36.8,11.5,43.7,0.0,5.7,26981.0,4.3
7300,50010952,2.801388888888889,2.779818620135461,3.0,0.1717065503604251,4.345610758333137,0.0,1.0,0.0,0.0,0.0,0.0,6446.0,7.3,82.3,7.8,1.6,0.7,24032.0,14.7
7301,50010956,2.670737222976029,2.714226260664493,3.0,0.1696763998235472,5.039939469040594,0.0,0.0,0.0,1.0,0.0,0.0,4381.0,12.5,0.8,10.0,0.0,73.0,22656.0,9.2
7302,50010968,2.6586501163692784,2.8850716757291157,3.0,0.6124467385786602,7.340327108527646,1.0,0.0,0.0,0.0,0.0,0.0,3297.0,20.0,19.1,57.3,0.0,1.9,12248.0,20.9
7303,50010969,2.797155688622754,2.8850716757291157,3.0,0.0004940981393366,0.5608769190721201,0.0,0.0,1.0,0.0,0.0,0.0,2360.0,83.1,0.0,3.0,0.0,6.5,122003.0,5.1
7304,50010973,2.688116486613433,2.6834381551362685,3.0,0.5496690844288582,2.0985017965731605,0.0,0.0,0.0,1.0,0.0,0.0,5120.0,36.7,2.3,44.5,0.0,12.6,40282.0,10.7
7305,50010974,2.801546391752577,2.6834381551362685,3.0,0.0301921207755813,0.180550323357117,0.0,0.0,1.0,0.0,0.0,0.0,7654.0,78.0,1.1,5.0,0.0,14.2,120863.0,2.9
7306,50010986,2.8461538461538463,2.863381160324392,3.0,0.1574121472634463,4.1948598994398445,0.0,0.0,1.0,0.0,0.0,0.0,9259.0,8.1,60.0,27.8,0.0,1.0,25630.0,13.9
7307,50010991,2.831124894276854,2.834724483081079,3.0,0.1147122825543266,1.09298841686385,0.0,0.0,1.0,0.0,0.0,0.0,6974.0,53.6,3.1,26.1,0.0,15.2,57341.0,6.6
7308,50010993,2.77466433158202,2.8146341463414632,3.0,0.1396668156368091,1.692615896607229,0.0,0.0,1.0,0.0,0.0,1.0,8947.0,73.8,6.7,8.5,0.0,9.1,55645.0,4.1
7309,50011004,2.778688524590164,2.306962025316456,3.0,0.4249073200209951,5.374446537580312,1.0,0.0,0.0,0.0,0.0,1.0,6219.0,0.0,21.0,71.7,0.0,1.8,14711.0,8.9
7310,50011006,2.8232662192393736,2.821428571428572,3.0,0.0355066945384536,0.9746107107667492,0.0,0.0,1.0,0.0,0.0,0.0,12427.0,76.4,1.4,6.1,0.0,13.1,109141.0,2.3
7311,50011009,2.778688524590164,2.778830963665087,2.0,0.3344099164521455,5.520410713513262,1.0,0.0,0.0,0.0,0.0,0.0,5650.0,0.4,17.1,73.2,1.4,0.2,12990.0,13.3
7312,50011013,2.7100500577589526,2.8961485557083906,3.0,0.0411911046773895,1.1195667693140017,0.0,0.0,1.0,0.0,0.0,0.0,3238.0,25.2,9.3,37.6,1.4,23.2,45340.0,14.8
7313,50011024,2.694304253785148,2.6017025089605736,2.0,0.0308497539538487,2.8721787520116018,0.0,0.0,1.0,0.0,0.0,0.0,8310.0,72.7,5.8,10.0,0.0,9.5,70361.0,5.3
7314,50011045,2.731610337972167,2.714226260664493,3.0,0.1309539784121079,6.608613764406811,1.0,0.0,0.0,0.0,0.0,0.0,3690.0,7.0,31.0,59.9,0.0,2.1,10646.0,19.2
7315,50011046,2.846702317290553,2.779818620135461,3.0,0.4398346146994003,7.754904111938053,0.0,1.0,0.0,0.0,0.0,0.0,4017.0,64.9,0.4,10.7,0.0,23.8,23620.0,9.6
7316,50011059,2.805732484076433,2.863381160324392,3.0,0.2331106839400073,1.77599526084993,0.0,0.0,1.0,0.0,0.0,0.0,4266.0,45.9,3.5,21.7,0.9,16.8,49294.0,2.8
7317,50011080,2.7141931302657163,2.6094334913900674,3.0,0.6372128801580508,3.3252013381741623,0.0,0.0,0.0,1.0,0.0,0.0,7632.0,1.7,3.3,89.7,0.1,4.8,15337.0,4.9
7318,50011083,2.82614742698192,2.770758620689655,3.0,0.0683152356716566,0.7383889035629013,0.0,0.0,1.0,0.0,0.0,0.0,4374.0,66.0,1.9,10.6,0.0,19.5,93787.0,3.3
7319,50011089,2.809284818067754,2.8199898011218765,3.0,1.4607030939298633,4.187827282725976,0.0,0.0,0.0,1.0,0.0,0.0,3327.0,48.5,5.1,39.6,0.6,4.7,29826.0,3.7
7320,50011097,2.784405824330672,2.83739837398374,3.0,0.1120347819132878,1.2772076875933822,0.0,0.0,1.0,0.0,0.0,0.0,5677.0,83.3,1.6,9.5,0.0,4.9,99274.0,6.2
7321,50011099,2.919254658385093,2.8001988071570576,3.0,0.1340214418540224,0.2500901261040543,0.0,0.0,1.0,0.0,0.0,1.0,8875.0,69.8,1.4,7.5,0.0,15.9,115333.0,2.7
7322,50011100,2.6772626931567327,2.779818620135461,3.0,0.6735538700359911,4.597482713670098,0.0,1.0,0.0,0.0,0.0,0.0,4148.0,10.4,1.2,72.2,0.0,15.4,18465.0,10.2
7323,50011121,2.7377777777777776,2.6017025089605736,3.0,0.9747481477370494,6.280240722837604,0.0,1.0,0.0,0.0,0.0,1.0,3302.0,9.7,72.7,11.9,0.0,2.2,22990.0,11.7
7324,50011127,2.802474591250552,2.6017025089605736,3.0,0.1211815460563204,1.2210259678487625,0.0,0.0,1.0,0.0,0.0,0.0,6264.0,77.4,3.7,5.5,0.0,9.5,68694.0,3.4
7325,50011154,2.7849877236057523,2.834724483081079,3.0,0.0004954646512987,1.277942285059339,0.0,0.0,1.0,0.0,0.0,0.0,3206.0,69.4,0.7,3.0,0.0,23.9,149562.0,6.6
7326,50011159,2.77466433158202,2.834724483081079,3.0,0.0112950963838368,1.4709336944333773,0.0,0.0,1.0,0.0,0.0,0.0,4998.0,78.2,0.0,6.8,0.0,14.3,106434.0,10.4
7327,50011198,2.805732484076433,2.714226260664493,3.0,0.1007729653282718,1.8150438676239145,0.0,0.0,1.0,0.0,0.0,1.0,4087.0,25.7,11.4,48.3,0.0,12.5,35495.0,8.4
7328,50011200,2.805080352514256,2.834724483081079,3.0,0.4360822031227349,3.2938435443280816,0.0,1.0,0.0,0.0,0.0,1.0,2702.0,67.1,0.3,18.8,0.0,10.3,44010.0,5.6
7329,50011205,2.670737222976029,2.714226260664493,3.0,0.1727025655786972,4.90309798473979,0.0,0.0,0.0,1.0,0.0,0.0,2350.0,1.4,1.2,12.1,0.0,84.1,18187.0,0.9
7330,50011207,2.7555555555555555,2.77768479776848,3.0,0.0477155309223503,3.8930469048851264,0.0,0.0,1.0,0.0,0.0,0.0,4412.0,7.1,63.2,23.8,0.0,4.4,33904.0,14.7
7331,50011214,2.7525179856115107,2.828252788104089,3.0,0.5852838171953871,3.882113640332396,0.0,1.0,0.0,0.0,0.0,0.0,2104.0,19.7,66.2,7.3,0.0,5.3,26351.0,12.4
7332,50011221,2.805732484076433,2.733296213808463,3.0,0.1033313937167359,1.7825802148608731,0.0,0.0,1.0,0.0,0.0,0.0,8947.0,73.8,6.7,8.5,0.0,9.1,55645.0,4.1
7333,50011222,2.7849877236057523,2.6709251101321585,2.0,0.0241129512010197,1.343462432752145,0.0,0.0,1.0,0.0,0.0,0.0,3299.0,72.9,3.8,4.2,0.0,15.6,84944.0,8.4
7334,50011254,2.6666666666666665,2.834724483081079,3.0,1.562901878510201,6.832636511488205,0.0,1.0,0.0,0.0,0.0,1.0,1336.0,1.3,96.3,1.0,0.0,0.0,27941.0,13.9
7335,50011303,2.801546391752577,2.828252788104089,3.0,0.0004803325846426,0.1911837018138423,0.0,0.0,1.0,0.0,0.0,0.0,6781.0,67.1,2.2,5.1,0.0,21.2,91200.0,4.1
7336,50011308,2.8570119156736937,2.306962025316456,3.0,0.0920323489430584,1.778678837282232,0.0,1.0,0.0,0.0,0.0,0.0,4342.0,1.0,54.2,29.2,0.8,14.0,11069.0,26.6
7337,50011311,2.82614742698192,2.778830963665087,3.0,0.0844490587434816,0.6859353341082821,0.0,0.0,1.0,0.0,0.0,1.0,4374.0,66.0,1.9,10.6,0.0,19.5,93787.0,3.3
7338,50011323,2.731610337972167,2.77768479776848,3.0,0.1249081108678872,6.047281920232937,1.0,0.0,0.0,0.0,0.0,1.0,1871.0,10.2,26.9,47.4,0.0,15.3,18038.0,7.7
7339,50011353,2.854922279792746,2.834724483081079,3.0,0.1011102657123205,0.6594018929952268,0.0,0.0,1.0,0.0,0.0,0.0,6050.0,7.5,10.8,11.5,0.2,66.3,26578.0,3.3
7340,50011359,2.791741472172352,2.733296213808463,3.0,0.0334129940102827,1.637624405062168,0.0,0.0,1.0,0.0,0.0,0.0,15880.0,84.1,1.2,7.5,0.0,5.0,97580.0,4.3
7341,50011368,2.607099143206854,2.834724483081079,3.0,0.1635445115065644,6.384793875685846,0.0,0.0,1.0,0.0,0.0,0.0,9704.0,26.9,2.8,67.0,0.0,2.1,23001.0,13.7
7342,50011380,2.5846153846153848,2.6753664640686448,3.0,0.6466000034706652,4.375311255292786,1.0,0.0,0.0,0.0,0.0,0.0,5299.0,0.2,71.4,23.0,0.0,1.7,26652.0,12.8
7343,50011386,2.7917414721723524,2.733296213808463,3.0,0.0092952105645306,1.955946198118918,0.0,0.0,1.0,0.0,0.0,0.0,6751.0,76.6,1.5,7.1,0.0,9.9,100936.0,1.4
7344,50011427,2.760869565217391,2.6260712674785744,3.0,0.1465468167654855,5.900971667026009,0.0,1.0,0.0,0.0,0.0,0.0,2677.0,4.5,86.5,8.8,0.0,0.0,19021.0,14.1
7345,50011461,2.6772626931567327,2.8961485557083906,3.0,0.3804082300526136,4.832166368396188,0.0,1.0,0.0,0.0,0.0,1.0,5951.0,18.4,1.5,48.0,0.0,29.5,15271.0,10.9
7346,50011479,2.8095238095238093,2.973777462792346,3.0,0.6591801223152745,6.632740921131814,0.0,0.0,0.0,0.0,1.0,1.0,1518.0,34.3,14.4,33.3,0.0,15.3,30629.0,8.5
7347,50011485,2.604426002766252,2.770758620689655,3.0,0.0470013656052774,5.372552292718857,0.0,0.0,1.0,0.0,0.0,0.0,7960.0,15.4,7.9,72.5,0.0,2.8,22042.0,9.4
7348,50011493,2.8823529411764706,2.8199898011218765,3.0,0.0666926373135606,1.1138092047170265,0.0,0.0,1.0,0.0,0.0,0.0,1259.0,52.3,4.7,5.8,0.0,34.6,118772.0,5.7
7349,50011515,2.809284818067754,2.714226260664493,3.0,1.164165419493295,3.4481173548363016,0.0,0.0,0.0,1.0,0.0,0.0,4338.0,33.3,2.1,42.7,0.0,20.7,25132.0,8.5
7350,50011521,2.709401709401709,2.834724483081079,3.0,0.1372707543500373,8.344615478830805,1.0,0.0,0.0,0.0,0.0,0.0,5597.0,69.3,4.8,21.0,0.0,3.0,57617.0,6.3
7351,50011531,2.7596273291925466,2.6753664640686448,2.0,0.4111817596552198,2.39764197619534,0.0,0.0,0.0,1.0,0.0,0.0,6233.0,14.8,2.4,67.1,0.0,12.5,23480.0,7.4
7352,50011542,2.7100500577589526,2.714226260664493,3.0,0.0536860776645198,0.9100690166995266,0.0,0.0,1.0,0.0,0.0,0.0,7550.0,13.6,0.3,5.0,0.0,78.3,28519.0,4.7
7353,50011551,2.78955223880597,2.804656538969617,3.0,0.0327515051231547,1.3243984778443192,0.0,0.0,1.0,0.0,0.0,0.0,2963.0,68.5,6.0,7.7,0.0,17.4,128733.0,11.4
7354,50011568,2.7974193548387096,2.804656538969617,3.0,0.2281424029489352,1.3308735546134658,0.0,0.0,0.0,1.0,0.0,0.0,1655.0,45.6,1.9,20.0,0.0,29.5,74751.0,6.9
7355,50011573,2.7127659574468086,2.6094334913900674,3.0,0.7669501820396487,4.182974761739341,0.0,1.0,0.0,0.0,0.0,1.0,1868.0,6.3,6.0,86.9,0.0,0.5,11694.0,7.9
7356,50011580,2.8180451127819546,2.733296213808463,3.0,0.0292292202409791,0.9525603948999212,0.0,0.0,1.0,0.0,0.0,0.0,6974.0,53.6,3.1,26.1,0.0,15.2,57341.0,6.6
